# 	f 	 A 		 G 
     307.0   0.0263384121     10.000
     307.5   0.0262528283     10.000
     308.0   0.0261676611     10.000
     308.5   0.0260829076     10.000
     309.0   0.0259985652     10.000
     309.5   0.0259146312     10.000
     310.0   0.0258311030     10.000
     310.5   0.0257479780     10.000
     311.0   0.0256652537     10.000
     311.5   0.0255829273     10.000
     312.0   0.0255009965     10.000
     312.5   0.0254194586     10.000
     313.0   0.0253383111     10.000
     313.5   0.0252575516     10.000
     314.0   0.0251771776     10.000
     314.5   0.0250971866     10.000
     315.0   0.0250175762     10.000
     315.5   0.0249383440     10.000
     316.0   0.0248594877     10.000
     316.5   0.0247810047     10.000
     317.0   0.0247028928     10.000
     317.5   0.0246251497     10.000
     318.0   0.0245477730     10.000
     318.5   0.0244707604     10.000
     319.0   0.0243941097     10.000
     319.5   0.0243178186     10.000
     320.0   0.0242418848     10.000
     320.5   0.0241663061     10.000
     321.0   0.0240910802     10.000
     321.5   0.0240162051     10.000
     322.0   0.0239416786     10.000
     322.5   0.0238674983     10.000
     323.0   0.0237936623     10.000
     323.5   0.0237201685     10.000
     324.0   0.0236470145     10.000
     324.5   0.0235741985     10.000
     325.0   0.0235017183     10.000
     325.5   0.0234295719     10.000
     326.0   0.0233577572     10.000
     326.5   0.0232862721     10.000
     327.0   0.0232151147     10.000
     327.5   0.0231442830     10.000
     328.0   0.0230737749     10.000
     328.5   0.0230035886     10.000
     329.0   0.0229337220     10.000
     329.5   0.0228641732     10.000
     330.0   0.0227949403     10.000
     330.5   0.0227260214     10.000
     331.0   0.0226574146     10.000
     331.5   0.0225891180     10.000
     332.0   0.0225211297     10.000
     332.5   0.0224534479     10.000
     333.0   0.0223860707     10.000
     333.5   0.0223189964     10.000
     334.0   0.0222522231     10.000
     334.5   0.0221857490     10.000
     335.0   0.0221195723     10.000
     335.5   0.0220536912     10.000
     336.0   0.0219881041     10.000
     336.5   0.0219228091     10.000
     337.0   0.0218578045     10.000
     337.5   0.0217930886     10.000
     338.0   0.0217286597     10.000
     338.5   0.0216645161     10.000
     339.0   0.0216006561     10.000
     339.5   0.0215370780     10.000
     340.0   0.0214737803     10.000
     340.5   0.0214107611     10.000
     341.0   0.0213480190     10.000
     341.5   0.0212855523     10.000
     342.0   0.0212233593     10.000
     342.5   0.0211614385     10.000
     343.0   0.0210997883     10.000
     343.5   0.0210384072     10.000
     344.0   0.0209772935     10.000
     344.5   0.0209164457     10.000
     345.0   0.0208558622     10.000
     345.5   0.0207955416     10.000
     346.0   0.0207354823     10.000
     346.5   0.0206756828     10.000
     347.0   0.0206161416     10.000
     347.5   0.0205568573     10.000
     348.0   0.0204978283     10.000
     348.5   0.0204390532     10.000
     349.0   0.0203805305     10.000
     349.5   0.0203222589     10.000
     350.0   0.0202642367     10.000
     350.5   0.0202064627     10.000
     351.0   0.0201489355     10.000
     351.5   0.0200916535     10.000
     352.0   0.0200346155     10.000
     352.5   0.0199778200     10.000
     353.0   0.0199212657     10.000
     353.5   0.0198649512     10.000
     354.0   0.0198088752     10.000
     354.5   0.0197530362     10.000
     355.0   0.0196974330     10.000
     355.5   0.0196420643     10.000
     356.0   0.0195869287     10.000
     356.5   0.0195320250     10.000
     357.0   0.0194773517     10.000
     357.5   0.0194229077     10.000
     358.0   0.0193686917     10.000
